Name,text,hashtag_novax,hashtag_antivax,hashtag_cdcwhistleblower,hashtag_vaccineinjury,hashtag_vaxxed,hashtag_cdcfraud,stance,author_username,source_username,nlp_clusters
1340409769467768833,RT @keryn_1: You want to see eugenics in action?  You want to see depopulation and a cull of the elderly and vulnerable? Then deny covid AN…,0,0,0,0,0,0,Pro-Vaxx,S42sr,keryn_1,Political/Conspiracy
1340409597505449991,RT @keryn_1: You want to see eugenics in action?  You want to see depopulation and a cull of the elderly and vulnerable? Then deny covid AN…,0,0,0,0,0,0,Pro-Vaxx,hewitson10,keryn_1,Political/Conspiracy
1341561268180819968,RT @rallygirlz08: This is the list of ingredients in vaccines today. This list was released by the CDC. Look up what some of these ingredie…,0,0,0,0,0,0,Anti-Vaxx,mamabearOG11,rallygirlz08,Political/Conspiracy
1341072747640844295,"RT @RealCandaceO: Dr. Fauci is evil.
Bill Gates is evil.
The pharmaceutical industry is wrought with corruption and pure evil.",0,0,0,0,0,0,Anti-Vaxx,Christi41820037,RealCandaceO,COVID Vaccine
1340368811342610433,RT @priyachandscifi: Apparently people think the vaccines aren't really happening because they're using those syringes with covers that aut…,0,0,0,0,0,0,Pro-Vaxx,merlinslaugh,priyachandscifi,Political/Conspiracy
1340367379058978817,RT @priyachandscifi: Apparently people think the vaccines aren't really happening because they're using those syringes with covers that aut…,0,0,0,0,0,0,Pro-Vaxx,deirdresm,priyachandscifi,Political/Conspiracy
1340140434341974022,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,AndreasKlamm,SputnikInt,Info-Sharing
1340063716381999106,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,emma10Tor,SputnikInt,Info-Sharing
1340038478978052096,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,pcliers,SputnikInt,Info-Sharing
1340032574677278720,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,MessengersALLAH,SputnikInt,Info-Sharing
1340032286335578114,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,PSGInna,SputnikInt,Info-Sharing
1340012526612963331,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,Zaid_Almahdawi,SputnikInt,Info-Sharing
1340007366717288450,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,sergiolopezmir,SputnikInt,Info-Sharing
1340005994080964609,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,nemesida07,SputnikInt,Info-Sharing
1339980114336112648,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,gregoriomirabal,SputnikInt,Info-Sharing
1339979405762936841,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,Monterey82,SputnikInt,Info-Sharing
1339967714048303104,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,sergejjlee,SputnikInt,Info-Sharing
1339965820248666114,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,nnedy700,SputnikInt,Info-Sharing
1339926060884963331,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,hoffan1234,SputnikInt,Info-Sharing
1339915700186607616,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,sparkobuzzer,SputnikInt,Info-Sharing
1339863292337156096,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,PaulSorrentino3,SputnikInt,Info-Sharing
1339856444397522944,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,GinnieRose08,SputnikInt,Info-Sharing
1339856104063418369,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,infopap,SputnikInt,Info-Sharing
1339836434073698304,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,cncpinky,SputnikInt,Info-Sharing
1339830787621974017,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,hemil57,SputnikInt,Info-Sharing
1339822274795335680,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,FUNNAGAN,SputnikInt,Info-Sharing
1339817887582793728,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,MariluParreiras,SputnikInt,Info-Sharing
1339817468047474688,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,Reynald93063819,SputnikInt,Info-Sharing
1339811282481016833,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,jmontoya1167,SputnikInt,Info-Sharing
1339805447310589952,"RT @SputnikInt: LIVE UPDATES | Germany registers 33,777 new COVID-19 cases

https://t.co/o8at8xGRMv",0,0,0,0,0,0,Anti-Vaxx,tantora_box,SputnikInt,Info-Sharing
1340300718402617345,RT @NatGeoMag: Moderna expects to begin shipping 5.9 million doses of the vaccine across the U.S. within days of receiving FDA approval. ht…,0,0,0,0,0,0,Anti-Vaxx,FLYMAN543,NatGeoMag,Political/Conspiracy
1339983455841644545,RT @NatGeoMag: Moderna expects to begin shipping 5.9 million doses of the vaccine across the U.S. within days of receiving FDA approval. ht…,0,0,0,0,0,0,Anti-Vaxx,Taylor91428390,NatGeoMag,Political/Conspiracy
1339982610227994625,RT @NatGeoMag: Moderna expects to begin shipping 5.9 million doses of the vaccine across the U.S. within days of receiving FDA approval. ht…,0,0,0,0,0,0,Anti-Vaxx,Superwoman1950,NatGeoMag,Political/Conspiracy
1339380781630672896,"RT @SuicideSeattle: WHO, CDC, Fauci, Bill Gates are all corrupt and responsible for crimes against humanity! #stopthesteal #seattle #kingco…",0,0,0,0,0,0,Anti-Vaxx,MAC17_71,SuicideSeattle,COVID Vaccine
1340507878126456835,"How do we know if the vaccine is working?? Will the survival rate increase from 99.7% to 99.8%?

#covid19SA #antivax #coronavirus",0,1,0,0,0,0,Anti-Vaxx,AudrieFarris,,Political/Conspiracy
1340463474430754816,Scare tactic so more people get the vaccine ..? #Covid_19 #antivax #nanobots https://t.co/AGNJ5m7Bxb,0,1,0,0,0,0,Anti-Vaxx,yimmy91204185,,Info-Sharing
1340553168288145409,@rinareligion @grndebuterastan @theef4guette awesome? #christmasiscancelled #Covid_19 #coronamaatregelen #MrQueenEp1 #BloodyPorn #antivax,0,1,0,0,0,0,Anti-Vaxx,MlLLlONARIA,MlLLlONARIA,Political/Conspiracy
1340624910826258434,"We want justice for Tiffany Dover.
Here is the truth and everything we know about it: 

https://t.co/ByXyquVeBx

#vaccine #covid19 #plandemic #tiffanydover #novax #pfizer https://t.co/YcwBfu9iSE",1,0,0,0,0,0,Anti-Vaxx,edward_farina,,Info-Sharing
1340532360580743170,"Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VAXXED #TiffanyDover https://t.co/Eu8qL4WHFG",0,0,0,0,0,0,Anti-Vaxx,pussycattrolll,,Info-Sharing
1340659828515999744,"@JosephJFlynn1 Don't be controlled by the Cabal, don't get #VaXxed!!!",0,0,0,0,0,0,Anti-Vaxx,QueenofStars13,QueenofStars13,Political/Conspiracy
1340621485409357824,#MarianneWilliamson is an #antivax phony self-help guru turned politician.  Do not summon her back; the world is misled enough without her passionate but useless parody of advice. https://t.co/gYwT9vGnrG,0,1,0,0,0,0,Pro-Vaxx,Mikanojo,,Political/Conspiracy
1340653230867550211,Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavirus #antivax #BrexitShambles #secondwave #BorisTheLiar #vaccine #Pzifer https://t.co/mvPVXqatxR,0,1,0,0,0,0,Anti-Vaxx,Lulux96918819,,Info-Sharing
1340680262221488129,"Over 5,000 injuries reported in 5 days!!! #CovidVaccine #VaccineInjury #Covid_19 #Vaccines https://t.co/703ZCaEduI",0,0,0,0,0,0,Anti-Vaxx,FLAutismMom,,Info-Sharing
1340621545845223424,"@AudrieFarris A vaccine prevents the spread rather it makes the person immune to the strain of the disease or virus. So rather then increasing the survivability rate, it decrease and even stops the spreadability  causing infection rates to decrease or cease in certain areas.",0,0,0,0,0,0,Anti-Vaxx,bois0917,AudrieFarris,Political/Conspiracy
1340622631553425409,"@yimmy91204185 Search the Spanish flu of 1918, it is a direct causation of several mutations of the flu first during the time period, and guess what made it even more deadlier. No quarantining regulations and safety measures.",0,0,0,0,0,0,Anti-Vaxx,bois0917,yimmy91204185,Political/Conspiracy
1340552849848197120,@MlLLlONARIA @grndebuterastan @theef4guette YOU ARE SO,0,0,0,0,0,0,Anti-Vaxx,rinareligion,MlLLlONARIA,Political/Conspiracy
1340552777852989440,@rinareligion @grndebuterastan @theef4guette cardi really tryna hit the spot w offset https://t.co/m9kEDJx8NK,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,rinareligion,Info-Sharing
1340552448591708160,@MlLLlONARIA @grndebuterastan @theef4guette it was cardi’s stealing ass,0,0,0,0,0,0,Anti-Vaxx,rinareligion,MlLLlONARIA,Political/Conspiracy
1340552353057890305,@MlLLlONARIA @rinareligion @grndebuterastan lizard's tail tease,0,0,0,0,0,0,Anti-Vaxx,theef4guette,MlLLlONARIA,Political/Conspiracy
1340552337304260608,@rinareligion @grndebuterastan @theef4guette was it rina sawayamas poor ass?,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,rinareligion,Political/Conspiracy
1340552179074134017,@MlLLlONARIA @grndebuterastan @theef4guette no i ordered a new one but someone stole my package 🙄,0,0,0,0,0,0,Anti-Vaxx,rinareligion,MlLLlONARIA,Political/Conspiracy
1340551971367956483,"@rinareligion @grndebuterastan @theef4guette interesting, i thought it would grow back... https://t.co/rhvZg6YmEs",0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,rinareligion,Info-Sharing
1340551477979451393,@rinareligion @grndebuterastan because @theef4guette cut off ur p3nis in the street fight?,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,rinareligion,Political/Conspiracy
1340551325336133637,@MlLLlONARIA it’s the same as @grndebuterastan’s good taste: non-existent,0,0,0,0,0,0,Anti-Vaxx,rinareligion,MlLLlONARIA,Political/Conspiracy
1340545865845526530,@UNGODLYMONA @theef4guette ur so problematica https://t.co/yJMXifw2MJ,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,UNGODLYMONA,Info-Sharing
1340545398495035392,@MlLLlONARIA @theef4guette my favorite wbk https://t.co/OlOvqxkYjP,0,0,0,0,0,0,Anti-Vaxx,UNGODLYMONA,MlLLlONARIA,Info-Sharing
1340545105518874624,@UNGODLYMONA @theef4guette HELP THIS GIF,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,UNGODLYMONA,Political/Conspiracy
1340544847917170690,@MlLLlONARIA @theef4guette well https://t.co/NAGvHUQkiB,0,0,0,0,0,0,Anti-Vaxx,UNGODLYMONA,MlLLlONARIA,Info-Sharing
1340544637732306946,@UNGODLYMONA @theef4guette answer the tweet bestie,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,UNGODLYMONA,Political/Conspiracy
1340544510607073281,@MlLLlONARIA @UNGODLYMONA WTF I TOLD THEM TO KEEP IT BETWEEN US,0,0,0,0,0,0,Anti-Vaxx,theef4guette,MlLLlONARIA,Political/Conspiracy
1340544308135534597,@theef4guette true @UNGODLYMONA told me after that fight y’all had,0,0,0,0,0,0,Anti-Vaxx,MlLLlONARIA,theef4guette,Political/Conspiracy
1340544138224099328,@MlLLlONARIA it smells like a fish sauce,0,0,0,0,0,0,Anti-Vaxx,theef4guette,MlLLlONARIA,Political/Conspiracy
1341760113204486146,@kacy_groves007 @realDonaldTrump @MarkMeadows It isnt that I dont trust Trump. I fully do. It are those stabbing him in the bk left/right. They have turned on him. The swamp is deeper than many imagined.,0,0,0,0,0,0,Anti-Vaxx,nativechic73,kacy_groves007,Political/Conspiracy
1341759745376591873,"@kacy_groves007 @realDonaldTrump @MarkMeadows I'm praying they dont try 2 force it yet w/them forcing those in healthcare to do so. Essential employees. Yea, seems fishy to me. I feel that Trump keeps letting us know. There are options but they keep denying by pushing the vax.",0,0,0,0,0,0,Anti-Vaxx,nativechic73,kacy_groves007,Political/Conspiracy
1340881888982929408,@edward_farina OMG! She's die?,0,0,0,0,0,0,Anti-Vaxx,Rio_Nolanda,edward_farina,Political/Conspiracy
1341106094303825920,"RT @RealCandaceO: Dr. Fauci is evil.
Bill Gates is evil.
The pharmaceutical industry is wrought with corruption and pure evil.",0,0,0,0,0,0,Anti-Vaxx,teresitadl3500,RealCandaceO,COVID Vaccine
1340656064006635520,"RT @edward_farina: We want justice for Tiffany Dover.
Here is the truth and everything we know about it: 

https://t.co/ByXyquVeBx

#vaccin…",0,0,0,0,0,0,Anti-Vaxx,Tuepere,edward_farina,Info-Sharing
1340646464331067397,"RT @edward_farina: We want justice for Tiffany Dover.
Here is the truth and everything we know about it: 

https://t.co/ByXyquVeBx

#vaccin…",0,0,0,0,0,0,Anti-Vaxx,daniele19921,edward_farina,Info-Sharing
1341015994588778498,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,Scimitar_SS,Scimitar_SS,Political/Conspiracy
1341015805216092160,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,jxdjdkrkrkx,Scimitar_SS,Political/Conspiracy
1340686899266998272,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,AlbertarocksTA,Scimitar_SS,Political/Conspiracy
1340683271982751744,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,fismaex,Scimitar_SS,Political/Conspiracy
1340332903411101696,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,ShahzadFaisalMD,Scimitar_SS,Political/Conspiracy
1339957072239050753,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,DalitsUnite,Scimitar_SS,Political/Conspiracy
1339956809251995649,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,TruthPeriscope,Scimitar_SS,Political/Conspiracy
1339956627491807232,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,Rita_Banerji,Scimitar_SS,Political/Conspiracy
1339925159562493952,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,chekree,Scimitar_SS,Political/Conspiracy
1339892025647390722,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,RodRiosDeepDive,Scimitar_SS,Political/Conspiracy
1339885543920791553,"RT @Scimitar_SS: #CovidVaccine - listen to what happened the last time 
#Fauci &amp; Slaoui rushed a vaccine (Pandemrix) to the market in a few…",0,0,0,0,0,0,Anti-Vaxx,Sirisha69572042,Scimitar_SS,Political/Conspiracy
1339918748380254209,RT @CALEBHITT: Thanks to President Reagan #Pfizer #PfizerCOVIDvaccine #Pfizervaccine #PfizerBioNTech #PfizerBiotech #Moderna #CovidVaccine…,0,0,0,0,0,0,Anti-Vaxx,Landau_18901,CALEBHITT,COVID Vaccine
1339720240050126855,RT @CALEBHITT: Thanks to President Reagan #Pfizer #PfizerCOVIDvaccine #Pfizervaccine #PfizerBioNTech #PfizerBiotech #Moderna #CovidVaccine…,0,0,0,0,0,0,Anti-Vaxx,AntoinetteBoeh1,CALEBHITT,COVID Vaccine
1341762259853438979,@RealCandaceO @TylerOlson1791 is the new devil to infiltrate our society with his demented propaganda #RealJamesWoods #LinWood #SydneyPowell #ChineseSpy https://t.co/F68uhnCzcY,0,0,0,0,0,0,Anti-Vaxx,TheRealJJJacobs,RealCandaceO,Info-Sharing
1340739052665004033,OBGYN #residents getting #VAXXED together before catching babies. #wedeliver https://t.co/tb66w0xfxl,0,0,0,0,0,0,Anti-Vaxx,StethoscopeOn,StethoscopeOn,Info-Sharing
1340817964073934848,"4&gt; it is MANDATORY to report any adverse event to the Vaccine Adverse Event Reporting System. 

#VaccineInjury kills 

Does anyone know if Tiffany Dover , the TN Nurse, survived her adverse event?

Read and educate yourself. Be smarter than the doctors. It's not hard to do.",0,0,0,0,0,0,Anti-Vaxx,TheHiddenJewell,TheHiddenJewell,Political/Conspiracy
